stop_name,stop_lat,stop_lon,stop_id
"Reichenburg, Allmeind",47.1705638064426,8.98424878709246,1848
"Lätti, Hauptstrasse",47.0395375770506,7.43018131165504,1849
"Bächli, Dorf",47.3059642073803,9.19513728322171,1850
"Roggliswil, Post",47.2108480206661,7.88532173357039,1851
St-Prex,46.4823687712848,6.45590448697475,1852
"Grächen, Nessien",46.1977523403987,7.83522269016807,1853
"Melano, Posta",45.9209910055515,8.98486862463859,1854
"Schüpbach, Buebeneibrücke",46.9219339419746,7.7462984601807,1855
"Novazzano, Chiesa",45.8413387777305,8.98098790261065,1856
Sarnen Nord,46.9002469046516,8.24911247423092,1857
Stetten-Beinstein,48.8119898075911,9.35245025579862,1858
"La Chaux-de-F, Blaise-Cendrars",47.0906681567511,6.80520540210041,1859
"Seewen SO, Löhr",47.4351370179125,7.66474041552414,1860
"Aristau, Birri",47.2791921502154,8.36222833482299,1861
"Oberurnen, im Grütli",47.1114282392266,9.06196204233246,1862
Heimberg,46.7910158327395,7.60602652854591,1863
"Eysins, centre",46.3809605017243,6.20506791015514,1864
Matten,46.4937057932406,7.42163833330187,1865
"Kriens, Dattenmatt",47.0208500822599,8.30006491715327,1866
"Pleigne, Place du 23-Juin",47.4075245826097,7.29214618507802,1867
"Kleinandelfingen, Dorf",47.5991931051474,8.68457080826847,1868
"Bremgarten AG, Bahnhof",47.3516902622456,8.34617544069354,1869
Papiermühle,46.9739678695838,7.47716320102103,1870
"Chur, Rigahaus",46.8559619188439,9.53478130904174,1871
Dulliken,47.3545080298024,7.94648802127461,1872
"Seewen SO, Rechtenberg",47.4136889482508,7.65925170913741,1873
"Paudex, Verrière",46.5058071415391,6.67104201439848,1874
"Obersulz, Hauptstrasse",47.5275328624563,8.09669531995314,1875
St-Blaise-Lac,47.0121531459094,6.98467981273963,1876
Zürich HB,47.3791494747266,8.54019357578468,1877
Wicklesgreuth,49.3108108934429,10.7114485672623,1878
"Muraz (Collombey), ch. Andains",46.2841501841903,6.92998139508198,1879
"Aeschi SO, Kirche",47.181103288146,7.66051833368819,1880
"Büren an der Aare, Aarbergstr.",47.1393361043133,7.36775738255289,1881
"Bümpliz, Schloss",46.9432012942565,7.39069137175965,1882
"Tumegl/Tomils, Mühle",46.7625072491091,9.43398135099666,1883
"Fischenthal, Fistel",47.3280406476329,8.91851007459144,1884
Bollement,47.2971676026743,7.12394563125607,1885
"Lupsingen, Mehrzweckhalle",47.447276312553,7.69603772002722,1886
"Arosio, Bassa",46.0465498120897,8.90142411788511,1887
Heerbrugg,47.4104487947241,9.62724490124903,1888
"Glattpark, Chavez-Allee",47.4227092635994,8.56116923767179,1889
"Uster, Bordacker",47.3519945640447,8.72933385888238,1890
"Münchenbuchsee, Lindenweg",47.0198885892255,7.44082634777334,1891
"Sarnen, Seefeld Park/Spital",46.8894123734598,8.24484547663075,1892
Wildegg,47.4153970915265,8.16299997108323,1893
"Muraz (Collombey), collège",46.2780534921132,6.92845425909876,1894
"La Chaux (Cossonay), Ittens",46.6141723150211,6.47554165908834,1895
Pratteln,47.5228984272166,7.69080054192007,1896
"Burgdorf, Poststrasse",47.0604583347666,7.62311248525225,1897
"Wolfhalden, Luchten",47.4511459592717,9.54577668812089,1898
Hendschiken,47.3896049192986,8.20737674612491,1899
"Hintergoldingen, Kapelle",47.2854812066216,8.98194011681195,1900
"Balzers, Mälsnerdorf",47.0615782024119,9.49781563509508,1901
Enge im Simmental,46.6475511252374,7.41763184713414,1902
"Bussigny VD, Croix-de-Plan",46.5480819590158,6.56347774226304,1903
"Nusshof, Dorf",47.4921879864754,7.80461708843386,1904
"Veytaux, château de Chillon",46.414241276609,6.92877765260109,1905
"Cergnat, église",46.3574001705283,7.04329488503659,1906
"Hinterkappelen, Bernstrasse",46.9679299911002,7.3773064740244,1907
"Amsoldingen, Sandgrube",46.7223641890227,7.5831464382562,1908
"Forel FR, La Vernase",46.8717532296709,6.88276594374209,1909
"Neuheim, Hinterburg",47.1977387098186,8.57055663239215,1910
"Landquart, Schulhaus Ried",46.9591631269842,9.56212602629415,1911
Lauwil,47.3902313286038,7.67566392938055,1912
"Biel/Bienne, Sydebusweg/Chaton",47.1439004521299,7.24173273132621,1913
St-Légier-Village,46.4710108257451,6.87657655143364,1914
"Bern, Untermattweg",46.9494014036087,7.39930621533555,1915
"Küttigen, Oberdorf",47.4197492630797,8.04340725729175,1916
"Altstätten SG, Hirschen",47.3761991923633,9.54716907681147,1917
Wetzikon,47.3180967335644,8.79226982769655,1918
"Ausserberg, Distern",46.3130846951021,7.84917352653239,1919
"Eschenbach SG, Bildstöckli",47.2424361989413,8.92411556196513,1920
"Roggenburg, Hammerschmitte",47.4359877103968,7.34946768336567,1921
Netstal,47.064588877482,9.05941981007804,1922
"Lausanne, Rapille",46.5365461761233,6.61220236328046,1923
Tiefencastel,46.6638783286539,9.57286089394087,1924
"Zug, Oberwiler Kirchweg",47.1608223908811,8.51833756491901,1925
Neustadt-Hohenacker,48.8594289543758,9.32471926297399,1926
"Safien Platz, Schulhaus",46.6836271607234,9.31662544226295,1927
"Thun, Wartboden",46.7556700823056,7.64218371873676,1928
Sinsheim(Elsenz) Hbf,49.2505915579882,8.8750944969039,1929
"Moutier, gare",47.2807401074893,7.38097160038412,1930
"Meggen, Englisch Friedhof",47.0514557026572,8.35325416513339,1931
Ringlikon,47.3602283045936,8.47737438795746,1932
"Cornol, bas du village",47.4085824244455,7.15912365778708,1933
"Kollbrunn, Bahnhof",47.458143404267,8.77410589264912,1934
"Flums, Laurentius",47.0897629675452,9.34440135085179,1935
"Thun, Burgerallee",46.7483334714122,7.61156015069686,1936
"Visp, Spital",46.2881046002981,7.8843066372992,1937
"Bürchen, Bürchnerhof",46.275563710963,7.82615868895005,1938
"Massonnens, village",46.7012125836821,6.97470851308452,1939
"Wil SG, Neualtwil",47.4710667915652,9.05048157299981,1940
"Rheinfelden, Stadtpark",47.5560583743923,7.79855346026521,1941
"Zürich, Langgrütstrasse",47.3737415115433,8.50106296200299,1942
"Saicourt, Scierie",47.243613223699,7.20109294786699,1943
"Paudo, Giro Trebbie",46.1691924067329,9.05270939490474,1944
"Dornach, Ober-Erli",47.4804719020438,7.62255552977601,1945
"Mägenwil, Gewerbepark",47.4103393676731,8.22536101811549,1946
"Granges-Paccot,ch. la Rappetta",46.8247403033168,7.14130108254767,1947
"St. Niklaus VS, Feuerwehrlokal",46.1780878792697,7.80432064439006,1948
"Massagno, Santa Lucia",46.0103689083074,8.9465015788485,1949
"Luzern, Obergütschrain",47.0459774907479,8.28862936358483,1950
"Lausanne, Montétan",46.5296124054374,6.61370254980515,1951
"St-Cierges, Grande Salle",46.6899558613688,6.73485833219122,1952
"Bern, Eigerplatz",46.9411405647953,7.43098979541086,1953
"Männedorf, Zentrum Leue",47.2531504286394,8.69594347976701,1954
"Herznach, Post",47.4747828917656,8.05053988064865,1955
"Caneggio, Sotto Ronco",45.8680982012525,9.03249730100923,1956
"Flanthey, Chelin",46.2682986156626,7.44615335740891,1957
"Tisis, Rappenwaldstrasse",47.2221848394986,9.57666975074607,1958
Sonceboz-Sombeval,47.1951994744144,7.16875359763419,1959
Wolhusen,47.0559113081062,8.07974411053944,1960
"Bilten, Post/Gemeindezentrum",47.148152825165,9.02193311326652,1961
"Hildisrieden, Post",47.1489653807242,8.2292147906849,1962
"Ruvigliana, Trona",46.0048158725969,8.97745752354357,1963
"S. Carlo (Poschiavo), Fermata",46.3423822091183,10.0606550764385,1964
"Les Verrières, Vy-Perroud",46.905451611964,6.48358158088233,1965
"Silenen, Dägerlohn",46.7926641195289,8.6691916506022,1966
"Arogno, Cà del Ferée",45.9601716874041,8.99167785449316,1967
"Mollis, Chapellenstutz",47.1062435632352,9.07860782454951,1968
"Pianezzo, Ghezz",46.1728129754811,9.03226373903533,1969
"Brenles, village",46.6718859815305,6.85310357305633,1970
"Hagendorn, Lorzenmatt",47.2042327398416,8.4324945563566,1971
"Chur, Bahnhofplatz",46.8536643905528,9.53045142937168,1972
"Meggen, Hochrüti",47.0503417431285,8.36405191485001,1973
"St. Gallen, Schaugenhof",47.4330709931941,9.42433344484387,1974
"Hergiswil LU, Vordere Säge",47.08319376877,7.95620779265013,1975
"Cazis, Siedlung Realta",46.7330107677375,9.4272170369063,1976
"Rafz, Post",47.610543544044,8.54092121116492,1977
"Vevey, Major-Davel",46.463746931682,6.85082185223435,1978
Palézieux,46.5430589118845,6.83787712898838,1979
"Biel/Bienne, Brunnenplatz",47.1384622955857,7.24482293590402,1980
"Cademario, S. Ambrogio",46.0228767945499,8.89879205410227,1981
"Zürich, Waidbadstrasse",47.398969874169,8.51354056130115,1982
"Barbengo, Scuole",45.9583044868372,8.91523122380395,1983
"Savièse, Tramillau",46.2654606203089,7.35663623933394,1984
"Niederrohrdorf, Hiltimatt",47.428130434627,8.30232867166956,1985
"Frauenfeld, Westfeld",47.5567009898499,8.8816971142431,1986
Les Rappes VS,46.0822334842258,7.04701391031336,1987
"Bern, Petruskirche",46.9386688114437,7.46283507223733,1988
"Interlaken, Berufsschule BZI",46.68371960083,7.87235904401874,1989
Hergiswil,46.9827997206689,8.31016198094818,1990
"Kerns, Kernwald",46.9293389078357,8.29946304591282,1991
"La Tour-de-Pz,Entre-Deux-Crêts",46.453635264647,6.86432353095654,1992
"Rüschlikon, Weidstrasse",47.3057083711232,8.55294066966811,1993
"Melchnau, Fabrik",47.1825686355866,7.85109592124067,1994
"Wuppenau, Im Rank",47.496297102689,9.11110887153348,1995
Wart,46.999031566252,9.11302228308892,1996
"Heiterswil, Weier",47.2952606663958,9.1439602614783,1997
"Schwarzenburg, Pöschen",46.8146589947285,7.32719844746924,1998
Vallorbe,46.7124608001322,6.37056453497152,1999
"Tolochenaz, La Plantaz",46.5081566056454,6.47736523911535,2000
"Alvaschein, Dorf",46.6748014835321,9.55089708524109,2001
"Monthey, Collège de l'Europe",46.257094820795,6.95150502929248,2002
"Urdorf, Niederurdorf",47.3903347158316,8.41857066945081,2003
"Gunten, Du Lac",46.7145611109486,7.69466329764233,2004
"La Châtagne, Crêt-la Châtagne",46.9942832352036,6.65294096142095,2005
"Diegten, Eimatt",47.4228672876949,7.81171377917939,2006
"Ambrì, Chiesa",46.5093312996181,8.69520686123393,2007
"Zürich, Neuaffoltern",47.4118470092527,8.52503001378664,2008
Massongex,46.2412602784359,6.98565897639946,2009
"Vicques, bas du village",47.3497548617371,7.40629510824698,2010
"Seltisberg, Verwaltung MZH",47.4631297304026,7.72106478384627,2011
"La Chaux-de-F, Bois Pt Château",47.1046966222292,6.82411493883376,2012
"Chézard-St-Martin, St-Martin",47.0660146053341,6.93181395826184,2013
"Seedorf UR, Dorf",46.8810440392611,8.61386441224558,2014
"Lausanne, Cécil",46.5208172321861,6.6228563825516,2015
Biel/Bienne,47.1330174715606,7.24290952434858,2017
"Cureglia, Paese",46.037433533445,8.94557631410573,2018
"Sala Capriasca, Paese",46.0655071027036,8.95653576057351,2019
Brigachtal-Klengen,48.0074900383277,8.46577713763786,2020
"Siebnen, Mühle",47.1715225827475,8.89925917805008,2021
"Mägenwil, Post",47.4120536986859,8.23559282920304,2022
"Givisiez, Escale",46.8141979140761,7.13076384426348,2023
"Crans-s.-S., Sporting",46.304260731278,7.46834174492975,2024
Rosé,46.782687522472,7.06197085979603,2025
"Pfäffikon SZ, Luegeten",47.191860439083,8.77558811286813,2026
"Barbengo, Tassera",45.9541327211281,8.91172779419539,2027
"Egliswil, Waageplatz",47.3495661868217,8.18482004933753,2028
"Bern, Giacomettistrasse",46.9452558116278,7.47325552953457,2029
"Nesselnbach, Mitteldorf",47.3887473954594,8.2911626126864,2030
"Rüschegg Graben, Rütiplötsch",46.7907759659021,7.40665443436068,2031
"Mogno, Colonia Pazzalino",46.4303787339637,8.65933713193404,2032
"Ebertswil, Schulhaus",47.2273033083341,8.54920367808566,2033
"Neuendorf, Hardeck",47.3002806959083,7.78922894761475,2034
Stuttgart Stadtmitte,48.7762877252803,9.17293092939519,2035
"La Motta, Dogana",46.4114480084564,10.0506119115607,2036
"Gimel, Sapin Siméon",46.5418293375359,6.25460999808123,2037
"Granges VS, Grand Canal",46.2636720488566,7.46225116730257,2038
"St. Peterzell, Rüti",47.319643552249,9.19308912437364,2039
"Liestal, Altmarkt",47.4774908646182,7.7456426900232,2040
"Schupfart, Dorf",47.5135858568695,7.96531670963237,2041
"Zumholz, Dorf",46.754242229601,7.29103227412556,2042
"Renens VD, Sous l'Eglise",46.5350692706507,6.58866650283326,2043
"Port, Gummen",47.1168141424825,7.24959299006335,2044
"Cumbel, Farmarins",46.7452865148473,9.20872879347233,2045
"La Tzoumaz, Rosselin (bif.)",46.1609177037741,7.22947072769628,2046
"Zuchwil, Amselweg",47.2142895932446,7.56200009646509,2047
"Simplon Dorf, Eggen",46.205057866357,8.04309284694227,2048
"Dürrenroth, Dorf",47.0899586854338,7.79155558420095,2049
"Vira (Gambarogno), Edifors",46.1361794996365,8.84027579648658,2050
Basel SBB,47.5484979574371,7.58955142623287,2051
Schaffhausen,47.6984652449473,8.63272903321472,2052
"Savigny, ancienne poste",46.539882969454,6.7248241504662,2053
"Bülach, Stubenchlaus",47.5222917954414,8.55197048916113,2054
"Oberstammheim, Post",47.6341692659367,8.79489290832655,2055
"Erstfeld, Birtschen",46.8282068531253,8.64732665658369,2056
"Courgenay, zone industrielle",47.4083270852579,7.12882348324951,2057
"Zug, Theater Casino",47.1635587181132,8.51416938200012,2058
Felsberg,46.8430969521316,9.48125968440645,2059
"Ennetmoos, Mueterschwandenberg",46.9483589032993,8.30741313617839,2060
"Baar, Bachtalerhöhe",47.2099204664456,8.51043239041766,2061
"Mayens-de-Chamoson,Prili-Plane",46.2070783722489,7.18576768911778,2062
"Klöntal, Löntschtobel",47.0497908754234,9.03047609161968,2063
Schafhausen i.E.,46.9944915579314,7.65682625786994,2064
"Biel/Bienne, Klinik Linde",47.1328402456978,7.2623221176411,2065
"Frauenfeld, Kurzfeld",47.5565979294109,8.88922499632507,2066
"Taverne, Vignascia",46.0664108556859,8.92450183753735,2067
Schwarzer Bären,47.4224175255614,9.41544012352985,2068
"Altdorf UR, Telldenkmal",46.8818975094953,8.64400289003198,2069
"Le Cachot, Fromagerie",47.0075652476003,6.68795729120081,2070
"Mayens-de-Chamoson, Ravoire",46.2060215015137,7.19227149177571,2071
"Wädenswil, Giessen",47.2236673550921,8.68278316085282,2072
"Herznach, Oberherznach",47.470149870217,8.05389957981173,2073
"Amriswil, Köpplishaus",47.5448901567889,9.28168097770583,2074
"Mont-Tramelan, b. Les Breuleux",47.2066250768464,7.04377997529008,2075
"Brusino Arsizio, Casa Diana",45.9168914266744,8.92539116966875,2076
"Winterthur, Grubenstr.",47.5073421725775,8.76503290827826,2077
"Uzwil, Bahnhof",47.435999863047,9.13065621211864,2078
"Worb Dorf, Bahnhofstrasse",46.9269279584287,7.56426385098138,2079
Martigny,46.1059495787457,7.07911969857226,2080
"Zwingen, Strengenfeld",47.4394450261743,7.53889542735432,2081
"Bedano, Paese",46.0506210976346,8.91881550178808,2082
"Bern, Lindenhofspital",46.9590711592571,7.42710009023008,2083
"Ste-Croix, rue des Rasses",46.8232405210013,6.50675811521584,2084
"Köniz, Lerbermatt",46.9309584159692,7.43574188326451,2085
Herbertingen,48.0641214755628,9.4146046903155,2086
Dornach-Arlesheim,47.488728067662,7.6111020099019,2087
"Epauvillers, bif. sur Le Péca",47.3434917114235,7.12894026423647,2088
"Chur, Hof",46.8483379241848,9.53583233792431,2089
"Crana, Ponte Oscuro",46.2092915180304,8.61299304641986,2090
"Vevey, Ste-Claire",46.4585180604718,6.84843233357826,2091
"Saillon, les Bains",46.1737149701276,7.19523593221372,2092
"Salaz, Vers les Moulins",46.2723783646581,7.01259945177395,2093
"Dinhard, Gemeindehaus",47.5551793121816,8.76823989384301,2094
"Fislisbach, Monopol",47.437063209067,8.29860964639279,2095
"Billens, hôpital",46.6938192702699,6.90220548649314,2096
"Savièse,Prafirmin Torrent-Neuf",46.2651501086177,7.35110261718299,2097
"Leysin, Centres Sportifs",46.3409248380079,7.01797137717374,2098
"Treycovagnes, Châtelard",46.7783198728495,6.61740360877624,2099
Zofingen,47.2881684533071,7.94309238950016,2100
"Gorduno, Alla Rivetta",46.2162474265156,9.0329554418042,2101
"Wabern, Weyergut",46.9292652926661,7.4573463658506,2102
"Luzern, Zihlmattweg",47.0312110612351,8.30373004351299,2103
"St. Gallen, Hinterbergstrasse",47.4052750781987,9.32796218115011,2104
Steg,47.3538568528272,8.93236209627449,2105
Sulzbach,47.3281928669205,8.74510827527371,2106
"Maur, Aschbach",47.3519032736892,8.6608103690002,2107
Bottighofen,47.6407670599941,9.21308562260092,2108
"Clarens, rue du Port",46.440556622163,6.89850442752205,2109
Affoltern am Albis,47.2761265736191,8.44658014001356,2110
"Lamone, Ostarietta",46.0438312981625,8.92946053790638,2111
"Grund b. Gstaad,Moosfangbrücke",46.4557456268299,7.27901281562236,2112
"Delémont, La Deute",47.353059606524,7.34624273149523,2113
"Stabio, Dazio Vecchio",45.8470145781066,8.93468873286069,2114
"Kilchberg ZH, Kreuzstrasse",47.3245638396699,8.54539482128046,2115
Mauraz,46.5849096104476,6.42972757959186,2116
"La Chaux-de-Fonds, Grand-Pont",47.0963925105604,6.81930895206305,2117
"Stettbach, Bahnhof",47.397334167601,8.59613166853459,2118
"Bellinzona, al Ramone",46.2042185574478,9.03572225287967,2119
"Falera, Parcadi",46.8010585282489,9.23556147101272,2121
Hochdorf,47.167094967968,8.28868326250189,2122
"Mönchaltorf, Huebstock",47.3053307058141,8.72069206584794,2123
"Bütschwil, Bahnhof",47.3592607697744,9.07496964764832,2124
"Zürich, Hegianwandweg",47.3563337167925,8.51021679474944,2125
"Flühli LU, Hochwald",46.8715321465319,8.01643084930589,2126
Le Sépey (Monthey),46.2348667729708,6.94733684637358,2127
"Dintikon, Schule",47.3638913888719,8.22939445374175,2128
"Steffisburg, Erlen",46.7746716911302,7.63806943473492,2129
"Wangen a.d.Aare, Zytglogge",47.2345012720333,7.65564048169474,2130
"Matran, Rte de la Tire",46.7854924739692,7.0866835132656,2131
"Le Brassus, Les Horlogers",46.5810322431544,6.20999966106564,2132
"Rheinfelden (D), Wasserturm",47.5651633788269,7.79598427855227,2133
"Kastanienbaum, Krämerstein",47.0141866409987,8.33794687268986,2134
"Chesières, Aiglon Collège",46.3018279960543,7.04667255050535,2135
Wettingen,47.4596982655936,8.31598306399008,2136
Ulm Hbf,48.4000987000157,9.98223215212396,2137
Heidelberg Hbf,49.4039190601346,8.67544392498055,2138
"Oberglatt ZH, Bahnhof",47.4704474159839,8.51071985130862,2139
"Aarau, General Guisanstrasse",47.378401274411,8.0554177326421,2140
"Mogno, Paese",46.4331153116644,8.6624812354289,2141
Rheinweiler,47.7096490568744,7.53164602301046,2142
"Hofstetten SO, Unterdorf",47.4769019227566,7.51226037917647,2143
Schmerikon,47.2252169361294,8.94336645850649,2144
"Autigny, Le Bas",46.7321980318855,7.02587655167509,2145
"Buchs SG, Mühle Altendorf",47.1572063137268,9.46784783721268,2146
Burier,46.4480031060016,6.87711554060419,2147
"Zürich, Rote Fabrik",47.342730831075,8.53601640971295,2148
Basel SBB,47.5480735231908,7.58955142623287,2149
"Frauenfeld, Algisser",47.5564827439745,8.90745181344239,2150
"Epalinges, Lion d'Or",46.5515971976883,6.68042940911884,2151
"Einsiedeln, Klosterplatz",47.1266247444968,8.74985137997452,2152
"Peist, Schulhaus",46.8327302414879,9.67316677857962,2153
Köndringen,48.1375150155187,7.80292825569948,2154
Weissenburg,46.6593715758922,7.47594149223446,2155
Tschamerie,47.0249959398996,7.63697349008814,2156
"Köniz, Mösliweg",46.9207191108206,7.40777732846598,2157
"Wangen an der Aare, Bahnhof",47.2318113000035,7.65573031322317,2158
Albstadt-Ebingen,48.210348825865,9.02695469570544,2159
"Turbach, Eigenmatte",46.4776242098041,7.32764760511136,2160
"Kreuzlingen, Bärenplatz",47.6474487471158,9.1757067236235,2161
"Le Prese, Pagnoncini",46.3029574937089,10.0759803351877,2162
"Morgins, Rière",46.2379548856288,6.89628558876997,2163
Tägerwilen Dorf,47.6537786150981,9.13954953343266,2164
"Campo (VMaggia), Ganelle",46.2884522276239,8.49184624718664,2165
"Les Reussilles, Sous-la-Sagne",47.2284562682694,7.08702487307361,2166
"Sonnental, Schulhaus",47.4601112679044,9.13603712067126,2167
"Tegerfelden, Hochbrücke",47.5610354071149,8.28658120473676,2168
"Vouvry, gare",46.3373525640907,6.89730068504116,2169
Seebensäge,47.2458025421575,9.25134487055689,2170
La Sagne,47.040137525801,6.80226791112093,2171
Schönbrunnen,47.0345418234689,7.42931892898217,2172
"Romairon, Les Rochats bif.",46.8810071985137,6.64072387355523,2173
"Grenchen, Halden",47.1979279268228,7.38593030075315,2174
"Wassen, Wattingen",46.6951378186608,8.5963652305085,2175
"Lausanne, Signal",46.5325850126853,6.64045437896996,2176
"Lausanne, Pierrefleur",46.5346799541504,6.616675973396,2177
"Oetwil am See, Buacher",47.2686721544134,8.72473448462704,2178
Giumaglio,46.2730179324747,8.6800702486944,2179
"Pfyn, Post",47.596103711977,8.95590693987454,2180
"Rüdlingen, Gemeindehaus",47.5788057989657,8.57225444827937,2181
"S. Carlo di Peccia, Paese",46.4108719952358,8.61631681297157,2182
"Vergeletto, Alla Colletta",46.2193738794194,8.61531069985321,2183
"Vevey, Clara-Haskil",46.458171513986,6.85002235163137,2184
"Biel/Bienne, Bahnhof/Gare",47.133836369602,7.24331376622649,2185
"Wollerau, Roos",47.1899130801758,8.72090766151616,2186
"Abtwil SG, Zentrumspark",47.422830820638,9.31777528582678,2187
"Solothurn, Brühl",47.2061124422852,7.51176630577013,2188
"Himmelried, Waldeck",47.4225208496347,7.584583742711,2189
"Rossens VD, village",46.7354489018066,6.92215706895621,2190
"Luzern, Luzernerhof",47.054944326465,8.3120304767394,2191
"Ravecchia, Piazza Fontana",46.1836421543389,9.02377465959922,2192
"Uzwil, Sonnmatt",47.4404536203096,9.14395127832546,2193
"Zuzgen, Gemeindezentrum",47.5258344258693,7.89845510302605,2194
"Haute-Nendaz, station/poste",46.1831259351793,7.29461655210969,2195
"Savièse, Mocevron",46.2683358750183,7.3551899517263,2196
Ins,47.0000730792147,7.09955637128883,2197
"Kriens, Zumhofstrasse",47.0370703699512,8.26776149953183,2198
Uetikon,47.2592109054983,8.67877667468509,2199
"Buchs SG, Langäulistrasse",47.1742644653111,9.46594340881008,2200
"St. Gallen, Gallusmarkt",47.4375128460625,9.41340993098746,2201
"Frutigen, Ried",46.5668663824404,7.62175602917304,2202
"Tscherlach, Dorf",47.118061197863,9.33381021365055,2203
"Bern, Bremgartenfriedhof",46.9497877368021,7.42499803246495,2204
"Biel/Bienne, Goldgrube/Mine-Or",47.1497779238616,7.28036927170157,2205
"Augio, Paese",46.3641947209831,9.12658684388101,2206
"Berzona (Verzasca), Paese",46.2157004343519,8.86007466535133,2207
Weinfelden,47.5662847246485,9.10634780052698,2208
"Stettbach, Bahnhof",47.3973949754454,8.59613166853459,2209
"Gutenswil, Unterdorf",47.3849035710867,8.71449369038666,2210
"Solothurn, Kunstmuseum",47.2108175092721,7.53793423000018,2211
"Wiler bei Seedorf, Dorf",47.0482484155808,7.32013768933508,2212
"Zürich Flughafen, Bahnhof",47.4512310032549,8.56372943623189,2213
"Binz bei Maur, Fridlimatt",47.3589321690071,8.62515623536853,2214
"Neuendorf, Kirche",47.3024128457823,7.7944661257219,2215
"Walenstadt, Lindenplatz",47.1238742909237,9.31565526175596,2216
Le Bévieux,46.258566846879,7.03109576347655,2217
"Fribourg, Bonnesfontaines",46.8130544169991,7.14452603441811,2218
Courgenay,47.4053419567425,7.12418817638281,2219
"Herisau, Ufem Berg",47.3898299409738,9.30473174789955,2220
"Orpund, Post",47.1408209351601,7.30112933792046,2221
"Kappelenring, Nord",46.9675192680076,7.37656087233848,2222
"Vevey, Gutenberg",46.4669396995734,6.83912578723348,2223
"Ollon VS, bif. Valençon",46.2779789865887,7.47652539716922,2224
"Morthey, Préplan",46.1917082264628,7.17650605853722,2225
"Waldenburg, Revue Thommen",47.3811446236614,7.74669371890577,2226
"Bioggio, Centro Commerciale",46.0156406566546,8.91280577253649,2227
"Wallisellen, Herti",47.4164973252936,8.57907266128679,2228
"Yverdon, Collège de Fontenay",46.7827982470123,6.6298183260045,2229
"Ravoire, hôtel",46.0955785463936,7.04388777312419,2230
Brienzwiler,46.7457112524566,8.09063169178449,2231
Donaueschingen,47.9479022684743,8.49892497162649,2232
"Allenwinden, St. Meinrad",47.1598084481296,8.55814191516389,2233
Bad Wimpfen,49.2298001155705,9.16729849256297,2234
"Brügg BE, Brüggfeld",47.1240698834302,7.26637351957304,2235
Schwaikheim,48.8683937643456,9.35494757228882,2236
"Lausanne, Mauvernay",46.5645441621658,6.68891848855495,2237
"Tuggen, Post",47.2031158721051,8.94146203010389,2239
"Arisdorf, Weieren",47.4976748289063,7.7666992002859,2240
"Herbetswil, Dorf",47.2954860905624,7.59198586065317,2241
"Bubikon, Bahnhof",47.270659289483,8.82258796853981,2242
Hüntwangen-Wil,47.5813872164483,8.51282190907375,2243
Vufflens-la-Ville,46.5762962926003,6.53076109961085,2244
"Bonvillars, village",46.8380459653724,6.67229965579642,2245
"Aigle, rte d'Evian",46.3184391919125,6.95959885000352,2246
"Regensberg, Hirsmühle",47.4822568007251,8.44464876215243,2247
"Fahrni b. Thun, Schmiede",46.7893674954694,7.6659172085465,2248
"Zug, Rütli",47.1673697961807,8.52017911125171,2249
"Müswangen, Dorf",47.2381547795327,8.28862936358483,2250
"Blonay, Mon Désir",46.4616616314121,6.88352052858085,2251
Thalheim-Altikon,47.5696183137014,8.75763079033608,2252
Frutigen,46.5889595578619,7.65159806291564,2253
"Asp AG, Abzw.",47.4460916699054,8.05375584936625,2254
"Arisdorf, Hofacker",47.5064926343165,7.76482172134183,2255
"Fislisbach, Sommerhalde",47.4439227934617,8.28129012771256,2256
"Marbach SG, Dorf",47.3919828024889,9.56866576156345,2257
"St. Gallen, Walserstrasse",47.4069044585525,9.33470852893479,2258
"Olten, Bifang",47.3489210352407,7.91121118006232,2259
"Büsingen, Stemmer",47.6863840329566,8.66896707178114,2260
"Baden, Bruggerstrasse",47.4788994410585,8.30317308803675,2261
"Küssnacht am Rigi, Hauptplatz",47.0816216895336,8.44110939993251,2262
"Zug, Landis & Gyr/Bahnhof",47.1745270435186,8.51504973097868,2263
"Triesenberg, Rütelti",47.1138981195126,9.54495023805939,2264
Ebringen,47.9604160511288,7.7681814205049,2265
"Reutigen, Viehschauplatz",46.696105144437,7.623525710283,2266
"Brig, Wehrmannskapelle",46.3083378027425,7.99617383964617,2267
"Heiterswil, alte Post",47.2979535084769,9.13508490646996,2268
"Schwarzenegg, Post",46.7947490069986,7.71996883919949,2269
"Hirzel, Wolfisbühl",47.2251437285959,8.60443210176101,2270
"Obersaxen, Tobel",46.7458897643661,9.09471461759601,2271
"Perrefitte, poste",47.2740482188846,7.34373643185218,2272
L'Isle,46.6172575258727,6.41118635212506,2273
"Bougy-Villars, centre",46.4787933774483,6.35487096695576,2274
"Hagendorn, Blumenweg",47.2068325703794,8.43346473686359,2275
"Charmey (Gruyère), Les Fornis",46.6072361193168,7.19613424749796,2276
"Wettingen, Stadion",47.4628807289886,8.31374625893231,2277
Aulendorf,47.9532871762135,9.64404339706441,2278
"Montreux, Vernex-Dessus",46.4371084873159,6.91037117242692,2279
"Luzern, Steinhofstrasse",47.0454388205368,8.29565418910763,2280
Interlaken Ost,46.6907507479817,7.86900832800851,2281
"Bollodingen, Dorf",47.1678034111357,7.70988075855743,2282
"Schönengrund, Wohnheim",47.3319434115964,9.23252516535197,2283
